ts,datetime,open,high,low,close,volume
1777154400,2026-04-25T22:00:00+00:00,0.041,0.041,0.04,0.04,808330.44
1777158000,2026-04-25T23:00:00+00:00,0.04,0.04,0.04,0.04,1820.25
1777161600,2026-04-26T00:00:00+00:00,0.041,0.041,0.04,0.041,12528.59
1777165200,2026-04-26T01:00:00+00:00,0.04,0.04,0.04,0.04,10912.08
1777168800,2026-04-26T02:00:00+00:00,0.041,0.041,0.04,0.04,2145178.17
1777172400,2026-04-26T03:00:00+00:00,0.04,0.041,0.04,0.04,406383.65
1777176000,2026-04-26T04:00:00+00:00,0.041,0.041,0.04,0.04,22571.6
1777179600,2026-04-26T05:00:00+00:00,0.041,0.041,0.04,0.041,867.84
1777183200,2026-04-26T06:00:00+00:00,0.04,0.041,0.04,0.04,76676.36
1777186800,2026-04-26T07:00:00+00:00,0.04,0.041,0.04,0.04,6005.8
1777190400,2026-04-26T08:00:00+00:00,0.041,0.041,0.04,0.04,665.48
1777194000,2026-04-26T09:00:00+00:00,0.04,0.041,0.04,0.041,24414.91
1777197600,2026-04-26T10:00:00+00:00,0.041,0.041,0.041,0.041,11257.45
1777201200,2026-04-26T11:00:00+00:00,0.041,0.041,0.04,0.041,16263.59
1777204800,2026-04-26T12:00:00+00:00,0.041,0.041,0.04,0.041,91118.68
1777208400,2026-04-26T13:00:00+00:00,0.041,0.041,0.04,0.041,1378.96
1777212000,2026-04-26T14:00:00+00:00,0.04,0.041,0.04,0.04,4720.28
1777215600,2026-04-26T15:00:00+00:00,0.04,0.04,0.04,0.04,4579.9
1777219200,2026-04-26T16:00:00+00:00,0.041,0.041,0.04,0.04,9722.96
1777222800,2026-04-26T17:00:00+00:00,0.041,0.041,0.04,0.04,12849.23
1777226400,2026-04-26T18:00:00+00:00,0.04,0.041,0.04,0.041,123877.51
1777233600,2026-04-26T20:00:00+00:00,0.041,0.041,0.041,0.041,2631.59
1777237200,2026-04-26T21:00:00+00:00,0.04,0.04,0.039,0.04,645410.75
1777240800,2026-04-26T22:00:00+00:00,0.041,0.041,0.039,0.04,875041.64
1777244400,2026-04-26T23:00:00+00:00,0.04,0.04,0.039,0.04,1768773.76
1777248000,2026-04-27T00:00:00+00:00,0.039,0.04,0.039,0.04,598031.2
1777251600,2026-04-27T01:00:00+00:00,0.04,0.041,0.04,0.04,70398.78
1777255200,2026-04-27T02:00:00+00:00,0.04,0.041,0.04,0.04,36779.99
1777258800,2026-04-27T03:00:00+00:00,0.04,0.04,0.039,0.039,474041.94
1777262400,2026-04-27T04:00:00+00:00,0.04,0.04,0.039,0.04,14114.72
1777266000,2026-04-27T05:00:00+00:00,0.039,0.039,0.039,0.039,1247.1
1777269600,2026-04-27T06:00:00+00:00,0.039,0.039,0.038,0.038,209478.31
1777273200,2026-04-27T07:00:00+00:00,0.038,0.039,0.038,0.039,32016.27
1777276800,2026-04-27T08:00:00+00:00,0.039,0.039,0.039,0.039,66215.9
1777280400,2026-04-27T09:00:00+00:00,0.039,0.039,0.038,0.038,11061.52
1777284000,2026-04-27T10:00:00+00:00,0.039,0.039,0.038,0.038,15412.09
1777287600,2026-04-27T11:00:00+00:00,0.038,0.039,0.038,0.039,4933.45
1777291200,2026-04-27T12:00:00+00:00,0.038,0.039,0.038,0.038,15387.86
1777294800,2026-04-27T13:00:00+00:00,0.038,0.039,0.038,0.039,124105.2
1777298400,2026-04-27T14:00:00+00:00,0.038,0.039,0.038,0.038,1028397.04
1777302000,2026-04-27T15:00:00+00:00,0.039,0.039,0.037,0.038,635367.93
1777305600,2026-04-27T16:00:00+00:00,0.038,0.038,0.037,0.038,903018.74
1777309200,2026-04-27T17:00:00+00:00,0.038,0.039,0.038,0.038,870911.18
1777312800,2026-04-27T18:00:00+00:00,0.038,0.039,0.037,0.038,1425019.43
1777316400,2026-04-27T19:00:00+00:00,0.038,0.038,0.037,0.038,610389.1
1777320000,2026-04-27T20:00:00+00:00,0.038,0.038,0.038,0.038,564706.32
1777323600,2026-04-27T21:00:00+00:00,0.038,0.039,0.037,0.037,1185516.73
1777327200,2026-04-27T22:00:00+00:00,0.038,0.039,0.038,0.039,391572.95
1777330800,2026-04-27T23:00:00+00:00,0.038,0.039,0.038,0.038,4643.75
1777334400,2026-04-28T00:00:00+00:00,0.038,0.039,0.038,0.039,5407.5
1777338000,2026-04-28T01:00:00+00:00,0.038,0.039,0.038,0.039,9992.73
1777341600,2026-04-28T02:00:00+00:00,0.039,0.039,0.038,0.039,43763.56
1777345200,2026-04-28T03:00:00+00:00,0.039,0.039,0.038,0.039,16463.32
1777348800,2026-04-28T04:00:00+00:00,0.039,0.039,0.039,0.039,1190.74
1777352400,2026-04-28T05:00:00+00:00,0.039,0.039,0.038,0.039,1817.66
